 * Serving Flask app 'app' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
set remote count:  {'faas-router-f': 0, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
local remote count update:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
done f cloud
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 14}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 16}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 16}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 16}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 16}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 16}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 16}
done f cloud
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 16}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 16}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
done f cloud
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
done f cloud
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
done f cloud
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
running f cloud {'faas-router-f': 46, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
local remote count update:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
done f cloud
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
running f cloud {'faas-router-f': 45, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
local remote count update:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
running f cloud {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
local remote count update:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
done f cloud
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
done f cloud
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
running f cloud {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
local remote count update:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
running f cloud {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
local remote count update:  {'faas-router-f': 41, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 41, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 41, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
done f cloud
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
set remote count:  {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
running f cloud {'faas-router-f': 44, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
local remote count update:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
running hb cloud {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 21}
local remote count update:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
done f cloud
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
done f cloud
done f cloud
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
done f cloud
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
running hb cloud {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 20}
local remote count update:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
running f cloud {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
local remote count update:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
done f cloud
running f cloud {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
local remote count update:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
running f cloud {'faas-router-f': 43, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
local remote count update:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
running hb cloud {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 19}
local remote count update:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 18}
set remote count:  {'faas-router-f': 42, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 18}
set remote count:  {'faas-router-f': -47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': -13}
done hb cloud
done hb cloud
done hb cloud
done hb cloud
done hb cloud
done hb cloud
done hb cloud
done hb cloud
done f cloud
done hb cloud
done f cloud
done hb cloud
done f cloud
done f cloud
done f cloud
done f cloud
done hb cloud
done f cloud
done hb cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done hb cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
done f cloud
running hb local {'faas-router-f': -47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': -13}
done hb local
async update failed for hb
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
running hb local {'faas-router-f': -47, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': -13}
done hb local
async update failed for hb
set remote count:  {'faas-router-f': 0, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
running hb local {'faas-router-f': 0, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
done hb local
async update failed for hb
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
running f local  {'faas-router-f': 0, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
async update failed for f
done f local
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
running f local  {'faas-router-f': 0, 'faas-router-g': 0, 'faas-router-h': 0, 'faas-router-hb': 0}
async update failed for f
done f local
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
Error in connection with remote cloud <urlopen error [Errno 111] Connection refused>
